ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Name,Metadata_Series,Metadata_Time,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
52,4,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_051.tif,0,cleaned,0,051,6485,388.0,173.0,1.0,1.1207736119454852,0.7612048023847534,1.0,0.7048913043478261,0.7671715537203506,113.96888373907376,114.10959644131601,34.88552708502482,13.41507208062443,12.083045973594572,75.84953012057619,73.91013905718711,-81.59029340389122,325.92199999999906,0.9424502252579567,384.8265227447957,167.01387818041636,0,4,62.738435658744685,5.342171196439085,nan,380.6569648720864,6,52,0.16481620316556383,51.0,4,5.272317436193191,-0.8610818451672628
52,5,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_051.tif,0,cleaned,0,051,5121,214.0,273.0,1.0,1.0401032029498682,0.38415744200506813,1.0,0.6393258426966292,0.7904083186335651,85.45353687145483,89.80534505250787,34.655446902326915,12.475688222502397,11.180339887498949,75.63638115249931,78.8964818313634,-34.53813768497764,285.33599999999944,0.949740356083086,211.64792032806093,272.2479984378051,0,5,18.078249995240334,5.56216217382531,nan,406.54444591272943,7,52,0.04446807766529195,51.0,5,5.348392510364363,1.5272018867888733
52,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_051.tif,0,cleaned,0,051,5611,468.0,297.0,1.0,1.0674394350413794,0.6170490359067964,1.0,0.6273479427549195,0.6803757379328687,96.91427455232045,103.58571330062848,34.66987164671943,12.432985766798259,11.180339887498949,74.17312558957566,76.26423666280833,-74.2898790463205,321.9219999999991,0.9117647058823529,468.68508287292815,294.5214756727856,0,6,108.04559210722697,2.946905001444772,nan,509.4314399803873,10,52,0.21209054570991265,51.0,7,2.9382307774573633,-0.22594022648149803
52,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_051.tif,0,cleaned,0,051,5747,87.0,303.0,1.0,1.0298901909224196,0.5744220886114396,1.0,0.7838243316966721,0.8616837927036822,94.8657669542459,96.89685237405806,37.8549864614954,13.816679606972775,12.165525060596439,76.65037508062176,77.65325211233882,81.52472520875746,289.5019999999994,0.9784625861922196,87.1774839046459,307.6351139725074,0,7,68.07199070791722,19.685795484869157,nan,150.99882126415534,27,15,0.4508114046058213,51.0,6,12.873731319203173,14.89287030068624
52,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_051.tif,0,cleaned,0,051,2708,468.0,373.0,1.0,1.01842918468122,0.34216605447432763,1.0,0.6719602977667494,0.7727822415365925,61.01738526895943,65.0,26.1725046566048,9.359935708526661,8.246211251235321,57.297333759596086,57.33434542456415,-45.51086054537435,209.84599999999955,0.9352443446727678,466.78360413589365,373.4398079763663,0,8,30.312814022133217,5.6506669260967435,nan,569.6185999122314,10,52,0.053215983513887906,51.0,8,5.059098808648628,2.5170530296387597
53,1,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_052.tif,0,cleaned,0,052,4768,250.0,103.0,1.0,1.0338654890257106,0.5042336145723013,1.0,0.7568253968253968,0.8171951377700182,84.6862000994697,88.60022573334675,33.83784863137726,12.238445713542893,11.0,73.85288830046042,73.13223220151036,15.55722021367337,270.7759999999995,0.9603222557905335,253.18036912751677,104.93162751677852,0,1,59.143292758613455,1.1940516198866598,nan,424.66383270800253,3,53,0.13927084955991575,52.0,1,-1.0283635668389195,-0.6068176376410719
53,2,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_052.tif,0,cleaned,0,052,2171,511.0,106.0,1.0,1.7649656612857751,0.9446407370544028,1.0,0.8711878009630819,0.5657657581206708,93.7361167332504,88.2779700718135,28.0,11.215249140447666,10.0,27.0,30.75542954991398,-88.6054557687265,219.59199999999984,0.9726702508960573,498.6480884385076,108.26853984339014,0,2,5.553381978799308,3.373641027579784,nan,157.16255850406952,25,22,0.03533527343699683,52.0,2,-1.9172357265218807,2.7759072304235417
53,3,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_052.tif,0,cleaned,0,052,6346,95.0,154.0,1.0,1.067338178389382,0.5400271405583259,1.0,0.6962914197937239,0.7536108551235768,100.33131046937228,109.41663493271945,38.05259518088089,13.408307010319648,12.0,85.93742846244734,84.44360695195051,-46.837315782642776,325.2979999999994,0.9302257402521253,91.34336589977939,152.65600378190987,0,3,42.4686289484031,2.620075020196285,nan,418.8141123129753,5,53,0.10140209629962696,52.0,3,-2.2531971116772382,-1.3371222410033852
53,4,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_052.tif,0,cleaned,0,052,6666,387.0,172.0,1.0,1.130842271722487,0.7776467287768765,1.0,0.7061440677966102,0.7711853049650484,117.111519982444,117.34564329364768,34.88552708502482,13.579298878587677,12.36931687685298,75.69079613884541,73.62818726693997,-82.08492657019987,329.577999999999,0.9464716740025556,383.3198319831983,166.9965496549655,0,4,62.44111564997254,1.5067904064192883,nan,382.1637552785057,6,53,0.16338837680843896,52.0,4,-1.5066907615973832,-0.017328525450864163
53,5,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_052.tif,0,cleaned,0,052,5511,211.0,274.0,1.0,1.0235591932217922,0.3260689506849978,1.0,0.6880149812734082,0.8200100330594996,86.97392118769523,90.2551937563706,37.8021163428716,13.323690250614522,11.661903789690601,79.19595949289332,82.22044756450696,-30.0402944872293,290.60999999999945,0.9617801047120419,209.58428597350752,273.53275267646524,0,5,18.115750262201043,2.4308805406782645,nan,408.9753264534077,7,53,0.04429546011809314,52.0,5,-2.0636343545534146,1.2847542386601276
53,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_052.tif,0,cleaned,0,052,5464,466.0,296.0,1.0,1.0540227132586852,0.507733455617078,1.0,0.6343898757691862,0.682880176695154,91.62096496890697,100.0199980003999,34.9857113690718,12.36948067351632,11.180339887498949,76.65999610639268,78.93276346813221,-74.68620146494793,317.09399999999914,0.8998682476943344,467.2617130307467,294.2071742313324,0,6,108.20294135006775,1.4576580887612822,nan,510.8890980691486,10,53,0.2117934043983505,52.0,6,-1.4233698421814438,-0.3143014414532104
53,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_052.tif,0,cleaned,0,052,5074,90.0,308.0,1.0,1.0200827630315763,0.5425137240842755,1.0,0.7844774273345702,0.8794611188952061,87.78787864467928,89.62700485902673,37.0,13.238334708015392,11.704699910719626,73.8,73.7459387083905,58.09604473761783,269.2599999999994,0.980198976142181,90.82439889633426,309.47280252266455,0,7,69.80203882314463,4.083759072714756,nan,155.08258033687008,27,16,0.450095933866465,52.0,7,3.6469149916883623,1.8376885501571678
53,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_052.tif,0,cleaned,0,052,2891,465.0,373.0,1.0,1.0109839682902009,0.3891909769320486,1.0,0.7300505050505051,0.7888280233873358,63.393213607427256,66.76076692189807,28.178005607210743,9.930859955389531,8.602325267042627,59.0,58.39510813855559,-74.0727255940237,214.60399999999956,0.9506741203551463,464.79418886198545,372.8190937391906,0,8,30.270994396703287,2.084000790856832,nan,571.7026007030883,10,53,0.05294884850877987,52.0,8,-1.9894152739082074,-0.6207142371757186
54,1,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_053.tif,0,cleaned,0,053,4800,247.0,105.0,1.0,1.022498445883544,0.4349399293970811,1.0,0.7228915662650602,0.823920668848699,82.96952240302856,86.7294644281861,35.0,12.384442887851321,11.02268050859363,75.43978117639,74.71069220158947,13.569030896335665,270.5719999999995,0.9610571628791672,249.79,105.85125,0,1,61.492454688228165,3.512877500350006,nan,428.1767102083525,3,54,0.14361466474509016,53.0,1,-3.3903691275167773,0.9196224832214739
54,2,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_053.tif,0,cleaned,0,053,2858,511.0,118.0,1.0,1.782429486946252,0.9410658234269687,1.0,0.7711818672423097,0.49275178488063176,107.73596559519461,109.63576058932597,34.0,11.388385125630617,9.219544457292887,33.0,36.43883217819462,-84.6591545926103,269.97399999999993,0.9673379590455238,496.49020293911826,106.76836948915326,0,2,3.9070966736697095,2.628113566839541,nan,159.79067207090907,25,23,0.024451343892814267,53.0,2,-2.1578854993893515,-1.5001703542368858
54,3,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_053.tif,0,cleaned,0,053,6185,88.0,152.0,1.0,1.0488978619953968,0.5228266172811098,1.0,0.7151942645698427,0.7852438117285937,97.67206853671995,104.80935072788114,38.3275357934736,13.563404057980351,12.041594578792296,83.07011674063071,83.25948498828095,-43.033259563689946,314.60999999999945,0.9478200904145273,86.0890864995958,151.76669361358125,0,3,47.78632424347729,5.329007842993508,nan,424.1431201559688,5,54,0.11266556492984013,53.0,3,-5.2542794001835915,-0.8893101683286204
54,4,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_053.tif,0,cleaned,0,053,6820,382.0,175.0,1.0,1.1203567073013427,0.7619564241607477,1.0,0.7016460905349794,0.7690764856079586,116.89807171142502,119.06720791217035,35.34119409414458,13.692860435869916,12.529964086141668,77.89697126522776,75.70649879865645,-81.08676386093103,333.819999999999,0.94387931631029,378.91143695014665,167.3882697947214,0,4,61.3356264953424,4.425764502922045,nan,386.5895197814277,6,54,0.15865827539768979,53.0,4,-4.408395033051647,0.39172013975590403
54,5,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_053.tif,0,cleaned,0,053,5310,209.0,273.0,1.0,1.0290826913410398,0.43323510488728,1.0,0.6779877425944841,0.8057069913111662,87.5052990715454,90.4267659490264,37.48332962798263,13.019208573731344,11.40175425099138,77.07463914933368,78.86685874035417,-35.90877652158932,287.78199999999947,0.9581378563695416,206.06120527306967,273.28832391713746,0,5,16.56746671146623,3.5315496655411955,nan,412.5068761189489,7,54,0.04016288617377835,53.0,5,-3.523080700437845,-0.24442875932777497
54,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_053.tif,0,cleaned,0,053,5946,463.0,298.0,1.0,1.053668325260121,0.29091070060516067,1.0,0.6458129683936136,0.6686012930788598,91.13467885959686,101.65136496870073,35.84689665786984,12.939661201489514,12.041594578792296,90.54349703590717,87.19312313426661,-65.22850656794952,334.29799999999926,0.8877276799044491,464.99243188698284,294.97342751429534,0,6,107.23071958069642,2.395157824255793,nan,513.2842558934044,10,54,0.20891098518900492,53.0,6,-2.2692811437638625,0.766253282962964
54,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_053.tif,0,cleaned,0,053,5100,88.0,312.0,1.0,1.0204231550496847,0.5500596573485689,1.0,0.7495590828924162,0.8776459361046985,88.24040413964333,89.35882720806042,36.87817782917155,13.234026566755242,11.704699910719626,74.24621202458749,73.6917996140236,51.34148775783734,270.2279999999994,0.9781357882623707,87.57941176470588,312.55176470588236,0,7,72.9613799860266,4.4732482169134276,nan,159.5558285537835,27,17,0.45727806152460665,53.0,7,-3.2449871316283776,3.0789621832178113
54,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_053.tif,0,cleaned,0,053,3201,462.0,373.0,1.0,1.0202332152030156,0.5239154043216867,1.0,0.7605131860299359,0.8214178012754174,69.35142082322913,71.17583859709698,28.635642126552707,10.382083294789693,9.219544457292887,58.762887293570955,59.07148072978129,-79.86554188402783,221.29199999999955,0.9661937820706309,460.33895657606996,372.87597625741955,0,8,29.261692157656782,4.455595397064661,nan,576.158196100153,10,54,0.050787600273189994,53.0,8,-4.455232285915486,0.05688251822897428
55,1,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_054.tif,0,cleaned,0,054,5173,254.0,103.0,1.0,1.0184841132598847,0.36584491955244125,1.0,0.742180774748924,0.8351943007188936,84.67624000535952,86.40023148117139,35.90264614203248,12.92714069473556,11.40175425099138,79.22237670695235,78.80612968857626,4.031207043040069,278.9859999999994,0.9625081402921202,254.76995940460083,105.35607964430697,0,1,57.59165634876411,5.004516895028874,nan,433.1812271033814,3,55,0.13295048987665273,54.0,1,4.979959404600834,-0.4951703556930198
55,2,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_054.tif,0,cleaned,0,054,2745,511.0,115.0,1.0,2.1490247775666202,0.9625878211532052,1.0,0.7208508403361344,0.4346888684039003,118.11438114170917,119.85407794480753,31.0,11.556796741007046,10.198039027185569,31.0,32.00544201634836,-85.76014935353471,281.69999999999976,0.9386219866643871,498.50601092896176,105.44116575591985,0,2,2.859955005941583,2.413493650587371,nan,162.20416572149645,25,24,0.017631822174358384,54.0,2,2.015807989843495,-1.3272037332334037
55,3,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_054.tif,0,cleaned,0,054,6747,95.0,151.0,1.0,1.0516195616565451,0.5096765034598483,1.0,0.7025197834235735,0.7427926296520025,101.74148308366406,111.51681487560519,38.28837943815329,13.84024824043605,12.206555615733702,87.64781495208749,87.53492512516063,-53.95979293000336,337.85199999999924,0.9383866481223924,92.03586779309323,149.63494886616274,0,3,42.61701428942247,6.317320905323511,nan,430.46044106129233,5,55,0.09900332347462872,54.0,3,5.946781293497438,-2.1317447474185087
55,4,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_054.tif,0,cleaned,0,054,7034,388.0,173.0,1.0,1.1098368066315225,0.7560602513133959,1.0,0.7089296512799839,0.7932087976197035,117.78739422641026,120.26637102698326,37.44329045369811,14.193708170394645,13.0,79.55168501191721,77.09208764966922,-82.91614732814975,333.8199999999991,0.9568115350608719,385.0227466590844,166.95578618140462,0,4,62.8385447341107,6.126593542446288,nan,392.716113323874,6,55,0.16001010043172734,54.0,4,6.1113097089377675,-0.4324836133167764
55,5,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_054.tif,0,cleaned,0,054,5755,216.0,273.0,1.0,1.040157258767693,0.44713918053566837,1.0,0.6653948433344895,0.800835129682148,91.89325283856707,94.51454914456292,37.48332962798263,13.225222734455713,11.704699910719626,79.61264714168007,82.19524276924206,-33.89896144144596,300.50799999999936,0.9512396694214876,211.70304083405733,272.4425716768028,0,5,18.269516161175964,5.704875577017963,nan,418.2117516959669,7,55,0.04368484646136296,54.0,5,5.6418355609876585,-0.8457522403346616
55,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_054.tif,0,cleaned,0,054,5794,470.0,295.0,1.0,1.0397191497679825,0.39443218195650104,1.0,0.6776608187134503,0.721771981729631,91.06920154630842,96.76776322722355,36.40054944640259,13.074482678575796,12.0,87.05212430142586,83.68577089754713,-77.92443133600005,317.6099999999992,0.9108630718440497,469.3415602347256,292.54780807732135,0,6,110.08273918155213,4.979813956180048,nan,518.2640698495844,10,55,0.212406658276545,54.0,6,4.349128347742749,-2.4256194369739887
55,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_054.tif,0,cleaned,0,054,5328,91.0,305.0,1.0,1.064334816357141,0.5682684732475591,1.0,0.6959247648902821,0.6701030206700024,92.66435262361603,105.64563407921787,37.12142238654117,12.662880919428789,11.0,74.57291177756476,76.24823303147299,39.35914470029332,316.0939999999992,0.897952304710542,88.96265015015015,304.6555930930931,0,7,65.01677978461768,8.016412824298998,nan,167.5722413780825,27,18,0.3879925413059582,54.0,7,1.3832383854442725,-7.89617161278926
55,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_054.tif,0,cleaned,0,054,3400,467.0,373.0,1.0,1.0174732932266441,0.4867119251741482,1.0,0.7709750566893424,0.822780485659719,70.6098673395664,72.12489168102785,29.966648127543394,10.75911979777603,9.433981132056603,61.67489321296137,61.68213468239646,-83.9175187441883,227.87799999999953,0.9676960296001137,466.27794117647056,371.33794117647057,0,8,32.12829838505114,6.134907496778191,nan,582.2931035969311,10,55,0.05517547466488742,54.0,8,5.938984600400602,-1.5380350809489869
56,1,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_055.tif,0,cleaned,0,055,5205,253.0,103.0,1.0,1.0219152868203774,0.44395109528908133,1.0,0.7661171622019429,0.8407826502686342,86.55967518110359,90.33825324855468,36.05551275463989,12.98851227063971,11.661903789690601,78.0,77.5618849735897,13.078431402832154,278.9159999999995,0.9654085134007233,254.13621517771372,104.8893371757925,0,1,58.378374729462216,0.7870706937929471,nan,433.96829779717433,3,56,0.13452221055268598,55.0,1,-0.633744226887103,-0.4667424685144681
56,2,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_055.tif,0,cleaned,0,055,2540,511.0,121.0,1.0,2.0811725746832157,0.9578084865019955,1.0,0.7003032809484422,0.44322164467286845,111.34227201126488,116.00431026474836,31.0,11.41782019678205,10.04987562112089,30.0,32.00057152617575,-86.81596556468538,268.3559999999997,0.9678033911221187,499.01259842519687,107.00905511811024,0,2,4.491055836907717,1.6476977706519889,nan,163.85186349214845,25,25,0.027409244797041456,55.0,2,0.5065874962351131,1.5678893621903853
56,3,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_055.tif,0,cleaned,0,055,6756,93.0,149.0,1.0,1.0534963341628154,0.5126924836630103,1.0,0.7180359230523966,0.7620328258811627,101.9903548922057,110.13627921806692,39.0,13.878549177219512,12.206555615733702,87.20665112249179,87.56609493587922,-48.8033828598717,333.78199999999936,0.94555633310007,89.82578448786263,149.53463587921848,0,3,44.756320370595546,2.2123586760307834,nan,432.6727997373231,5,56,0.1034414929659716,55.0,3,-2.2100833052305973,-0.10031298694426027
56,4,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_055.tif,0,cleaned,0,055,7024,386.0,174.0,1.0,1.114074169515612,0.7553147997363482,1.0,0.7111471094461881,0.7799502484162794,117.88152061732823,118.20744477400736,36.71511950137164,14.023483294223768,12.806248474865697,80.54162658605281,77.25508730487671,-83.06176113042925,336.40599999999904,0.9438957199489351,383.48106492027335,166.39535876993168,0,4,63.06230112142081,1.6403845486085789,nan,394.3564978724826,6,56,0.15991191082595618,55.0,4,-1.5416817388110644,-0.5604274114729435
56,5,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_055.tif,0,cleaned,0,055,5435,214.0,272.0,1.0,1.0350339090955585,0.35934518729792175,1.0,0.6637762579384465,0.8360344675816405,87.38286020212438,91.6624241442479,36.76955262170047,13.063204072845599,11.661903789690601,78.48885271170677,81.54609697606176,-29.215648275526593,285.81999999999937,0.9698429693076374,211.60901563937443,270.370009199632,0,5,16.54810707541493,2.074694184455007,nan,420.28644588042187,7,56,0.03937340173021694,55.0,5,-0.09402519468289938,-2.072562477170777
56,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_055.tif,0,cleaned,0,055,5813,466.0,297.0,1.0,1.0473732795007713,0.2612351493055019,1.0,0.6513895114298521,0.6767584411095532,89.45964240226232,96.74709297958259,35.84689665786984,12.738388683540784,11.704699910719626,87.17573579208316,86.35317351818465,-84.06115353576318,328.53999999999917,0.8908129645237911,468.2824703251333,293.6721142267332,0,6,108.84384962887964,1.544582711998759,nan,519.8086525615831,10,56,0.20939214669187256,55.0,6,-1.0590899095922737,1.1243061494118365
56,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_055.tif,0,cleaned,0,055,4743,98.0,312.0,1.0,1.060258430179351,0.4773964344424281,1.0,0.6814655172413793,0.7347512309012297,84.896092018188,89.56003573022959,30.870698080866262,11.244593942057854,10.04987562112089,75.66124371422848,74.59717938235957,-33.95300279746906,284.81399999999934,0.920613354037267,92.81741513809826,306.72844191440015,0,7,67.08183201577552,4.376747119528902,nan,171.94898849761142,27,19,0.3901263543443721,55.0,7,3.8547649879481014,2.0728488213070477
56,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_055.tif,0,cleaned,0,055,3185,468.0,373.0,1.0,1.0187266871839196,0.4658370293456141,1.0,0.7338709677419355,0.8107188721639293,68.0038016758535,70.40596565632774,28.635642126552707,10.356698240976966,9.219544457292887,59.75809604495825,60.17456030866835,84.04048151597902,222.18999999999954,0.9632541962800547,465.9268445839874,371.68100470957614,0,8,31.693172864537026,0.4908781977233843,nan,582.7839817946546,10,56,0.05438236783197002,55.0,8,-0.3510965924831453,0.34306353310557824
57,1,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_056.tif,0,cleaned,0,056,5217,246.0,105.0,1.0,1.0173875865602133,0.46695835544215,1.0,0.7495689655172414,0.8534456383646059,86.97426206748386,89.55445270895244,37.12142238654117,13.125399283884356,11.661903789690601,76.18934262220367,76.90954026136085,2.3383747376484845,277.1579999999994,0.9689821693907875,248.89630055587503,106.92773624688519,0,1,61.704497450865695,5.622435061180383,nan,439.5907328583547,3,57,0.1403680579197928,56.0,1,-5.239914621838693,2.038399071092684
57,2,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_056.tif,0,cleaned,0,056,2711,511.0,115.0,1.0,1.6120013204284755,0.9162161874457235,1.0,0.6794486215538847,0.4843284047408616,97.79312236520785,104.17293314484334,33.24154027718932,12.027876204095488,10.44030650891055,37.0,39.184167510081906,-88.53256628707638,265.2159999999997,0.916962624725182,496.35263740317225,109.54850608631502,0,2,6.678473883993874,3.6775268671495005,nan,167.52939035929796,25,26,0.039864491058378734,56.0,2,-2.6599610220246177,2.5394509682047754
57,3,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_056.tif,0,cleaned,0,056,6659,90.0,151.0,1.0,1.0695679441975579,0.49581141348450203,1.0,0.7006523569023569,0.7447683700391432,101.52868024495852,108.90821823902914,37.73592452822641,13.608889260181531,12.083045973594572,88.10107831349171,88.17057384373261,-50.67129062710202,335.1959999999993,0.9330250805660645,86.18876708214447,150.2168493767833,0,3,48.06563604668734,3.700447387243404,nan,436.3732471245665,5,57,0.11014798996824521,56.0,3,-3.6370174057181686,0.6822134975648169
57,4,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_056.tif,0,cleaned,0,056,7001,382.0,173.0,1.0,1.1133990838324308,0.7599101339148487,1.0,0.7148254033081478,0.7917817774810479,117.9404151615448,117.42657280190033,36.6742416417845,14.129230480440437,13.0,78.67210433184052,76.66458920465172,-79.94540252386797,333.33599999999905,0.950899830220713,378.8910155692044,167.7196114840737,0,4,61.00441602763108,4.777258449797445,nan,399.13375632228,6,57,0.1528420361879218,56.0,4,-4.590049351068956,1.324252714142034
57,5,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_056.tif,0,cleaned,0,056,5614,208.0,273.0,1.0,1.0456932093776545,0.41903914084298943,1.0,0.663358147229115,0.8185312361575177,90.39369360391363,93.15041599477696,37.013511046643494,13.067306830812548,11.661903789690601,79.90306627407988,82.07459659634992,-34.46443937900353,293.5779999999994,0.95965811965812,205.49465621660136,272.1113288208051,0,5,15.27883147679711,6.357482612948015,nan,426.64392849336986,7,57,0.03581166977050875,56.0,5,-6.114359422773077,1.7413196211730906
57,6,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_056.tif,0,cleaned,0,056,6034,463.0,296.0,1.0,1.0532295704210826,0.24532033632914516,1.0,0.6479810996563574,0.6748659475621256,91.2065776685273,99.20181449953424,35.35533905932738,13.111220811896214,12.206555615733702,91.01145577823118,88.41949371119804,-25.607181082049205,335.1959999999991,0.8888561537894969,464.9526019224395,294.58783559827646,0,6,107.61176646315731,3.453486529517637,nan,523.2621390911007,10,57,0.20565555660128115,56.0,6,-3.329868402693819,0.9157213715432704
57,7,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_056.tif,0,cleaned,0,056,4636,92.0,313.0,1.0,1.0395291873011685,0.49945809531314556,1.0,0.7187596899224806,0.7610559636832335,83.62057498653083,87.20091742636656,32.449961479175904,11.540988642392733,10.295630140987,72.93967864826027,72.44368559130436,-23.808331061671577,276.6739999999994,0.9332662304982388,89.7411561691113,308.8032786885246,0,7,69.14388636137289,3.7105682696228266,nan,175.65955676723425,27,20,0.3936243927393895,56.0,7,-3.0762589689869486,2.074836774124435
57,8,file:///S:/_Sample_images_for_development/Rosalie%20Heilig%20-%20Time-lapse%20DIC/cleaned-2/cleaned_056.tif,0,cleaned,0,056,3145,461.0,374.0,1.0,1.0137776840826704,0.46168639901242925,1.0,0.747208363031599,0.7987961815120064,67.33930862033763,70.51950084905593,29.120439557122072,10.329301719941547,9.055385138137417,59.34090828615969,59.7328769545007,-86.3578953568575,222.43199999999956,0.9546213385946275,460.90779014308424,372.19682034976154,0,8,30.018216378273554,5.045490388000928,nan,587.8294721826555,10,57,0.051066198274839186,56.0,8,-5.019054440903176,0.5158156401853944
